,date,user,conversation,replies number,likes number,rewteets number,cleaned_data,token_data,polarity,bert_sentiment,vader_sentiment
0,2023-02-14 17:58:42+00:00,TaylorLorenz,"@julieposetti “Nobody wants to be hated. Emotionally, it takes a toll on you. It’s exhausting. It robs time and energy that would be better deployed researching my stories. I feel physically vulnerable.” https://t.co/7srexQBeHA",1,75,15,julieposetti “nobody wants hated emotionally takes toll you it’s exhausting it robs time energy would better deployed researching stories i feel physically vulnerable” httpstcosrexqbeha,julieposetti “nobody wants hated emotionally takes toll you it’s exhausting it robs time energy would better deployed researching stories i feel physically vulnerable” httpstcosrexqbeha,"('Negative', -0.18333333333333335)","{'Negative': 0.88100225, 'Neutral': 0.107312, 'Positive': 0.011685805}","{'neg': 0.297, 'neu': 0.55, 'pos': 0.153, 'compound': -0.6908}"
0,2023-02-14 17:50:34+00:00,TaylorLorenz,"“A corporate PR approach to managing what a journalist says in response to their abuse is deeply problematic,” @julieposetti said. “It removes the sense of autonomy, it removes the sense of empowerment from a journalist deciding to address online violence” https://t.co/7srexQBeHA",1,75,18,“a corporate pr approach managing journalist says response abuse deeply problematic” julieposetti said “it removes sense autonomy removes sense empowerment journalist deciding address online violence” httpstcosrexqbeha,“a corporate pr approach managing journalist says response abuse deeply problematic” julieposetti said “it removes sense autonomy removes sense empowerment journalist deciding address online violence” httpstcosrexqbeha,"('Neutral', 0.0)","{'Negative': 0.84037375, 'Neutral': 0.15096465, 'Positive': 0.0086616}","{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.6369}"
0,2023-02-14 17:49:24+00:00,TaylorLorenz,"""Heavily partisan pseudo-journalists trigger pile-ons against particular journalists and lace attacks with disinfo to discredit them. Ultimately, they discredit the journalist not just w their audience but their employers, who in worst cases have pushed them out of their jobs.”",1,70,19,heavily partisan pseudojournalists trigger pileons against particular journalists lace attacks disinfo discredit them ultimately discredit journalist not w audience but employers worst cases pushed jobs”,heavily partisan pseudojournalists trigger pileons against particular journalists lace attacks disinfo discredit them ultimately discredit journalist not w audience but employers worst cases pushed jobs”,"('Negative', -0.25833333333333336)","{'Negative': 0.90485513, 'Neutral': 0.09047179, 'Positive': 0.0046730377}","{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.8225}"
0,2023-02-14 17:41:50+00:00,TaylorLorenz,"""It’s extremely troubling when you see women journalists being penalized, whether they’re being suspended or sometimes even sacked, in the middle of an online violence campaign, and we see this happen to journalists around the world"" https://t.co/7srexQBeHA",1,89,23,it’s extremely troubling see women journalists penalized whether they’re suspended sometimes even sacked middle online violence campaign see happen journalists around world httpstcosrexqbeha,it’s extremely troubling see women journalists penalized whether they’re suspended sometimes even sacked middle online violence campaign see happen journalists around world httpstcosrexqbeha,"('Negative', -0.0625)","{'Negative': 0.92406076, 'Neutral': 0.07205309, 'Positive': 0.0038861025}","{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.8999}"
0,2023-02-14 17:41:42+00:00,alifeinwords,"@TaylorLorenz @nypost I mean, you did. But go off.",0,0,0,taylorlorenz nypost i mean did but go off,taylorlorenz nypost i mean did but go off,"('Negative', -0.3125)","{'Negative': 0.22048554, 'Neutral': 0.6745229, 'Positive': 0.10499161}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-14 17:41:16+00:00,TaylorLorenz,"It's a HUGE mistake to tell women who are targeted in smear campaigns and online attacks not to respond, experts said. 

Not countering a hate campaign with a robust counter narrative only creates a vacuum for damaging lies and smears to flourish.
https://t.co/7srexQBeHA https://t.co/gswnCBH7CE",1,170,58,its huge mistake tell women targeted smear campaigns online attacks not respond experts said not countering hate campaign robust counter narrative creates vacuum damaging lies smears flourish httpstcosrexqbeha httpstcogswncbhce,its huge mistake tell women targeted smear campaigns online attacks not respond experts said not countering hate campaign robust counter narrative creates vacuum damaging lies smears flourish httpstcosrexqbeha httpstcogswncbhce,"('Negative', -0.1361111111111111)","{'Negative': 0.9237376, 'Neutral': 0.07160462, 'Positive': 0.004657823}","{'neg': 0.318, 'neu': 0.458, 'pos': 0.224, 'compound': -0.6251}"
0,2023-02-14 17:39:51+00:00,secularwakanada,@TaylorLorenz @nypost stop defaming ppl,0,1,0,taylorlorenz nypost stop defaming ppl,taylorlorenz nypost stop defaming ppl,"('Neutral', 0.0)","{'Negative': 0.72188145, 'Neutral': 0.26215795, 'Positive': 0.01596061}","{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}"
0,2023-02-14 17:36:01+00:00,TaylorLorenz,"This article is part of “Story Killers,” a reporting project led by the Paris-based journalism nonprofit Forbidden Stories, which seeks to complete the work of journalists who have been killed.
https://t.co/7srexQBeHA",1,102,28,this article part “story killers” reporting project led parisbased journalism nonprofit forbidden stories seeks complete work journalists killed httpstcosrexqbeha,this article part “story killers” reporting project led parisbased journalism nonprofit forbidden stories seeks complete work journalists killed httpstcosrexqbeha,"('Negative', -0.05)","{'Negative': 0.5294042, 'Neutral': 0.44389644, 'Positive': 0.026699357}","{'neg': 0.3, 'neu': 0.7, 'pos': 0.0, 'compound': -0.8074}"
0,2023-02-14 17:35:22+00:00,TaylorLorenz,The result of these smear campaigns is often that the target is pushed out of her job or forced to quit. Others stay in the business but in less prominent roles. Very few women are able to navigate these waters successfully. https://t.co/7srexQBeHA,1,83,15,the result smear campaigns often target pushed job forced quit others stay business but less prominent roles very women able navigate waters successfully httpstcosrexqbeha,the result smear campaigns often target pushed job forced quit others stay business but less prominent roles very women able navigate waters successfully httpstcosrexqbeha,"('Positive', 0.24722222222222223)","{'Negative': 0.8163468, 'Neutral': 0.17516442, 'Positive': 0.00848868}","{'neg': 0.123, 'neu': 0.654, 'pos': 0.223, 'compound': 0.62}"
0,2023-02-14 17:34:56+00:00,TaylorLorenz,"The attacks follow a pattern that is consistent across countries and regions, generating controversy over everything a woman does and says. https://t.co/7srexQBeHA",1,80,19,the attacks follow pattern consistent across countries regions generating controversy over everything woman says httpstcosrexqbeha,the attacks follow pattern consistent across countries regions generating controversy over everything woman says httpstcosrexqbeha,"('Positive', 0.25)","{'Negative': 0.74877954, 'Neutral': 0.24330564, 'Positive': 0.007914773}","{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4404}"
0,2023-02-14 17:31:20+00:00,TaylorLorenz,"The playbook typically unfolds like this: Powerful people, usually popular online figures or government officials, target a woman journalist who is subjecting them to public scrutiny, often over allegations of wrongdoing https://t.co/7srexQBeHA",1,125,27,the playbook typically unfolds like this powerful people usually popular online figures government officials target woman journalist subjecting public scrutiny often over allegations wrongdoing httpstcosrexqbeha,the playbook typically unfolds like this powerful people usually popular online figures government officials target woman journalist subjecting public scrutiny often over allegations wrongdoing httpstcosrexqbeha,"('Positive', 0.18333333333333332)","{'Negative': 0.5881322, 'Neutral': 0.39465436, 'Positive': 0.017213441}","{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.8201}"
0,2023-02-14 17:30:46+00:00,shannonmstirone,@TaylorLorenz Amazing work Taylor thank you for this.,0,16,1,taylorlorenz amazing work taylor thank this,taylorlorenz amazing work taylor thank this,"('Positive', 0.6000000000000001)","{'Negative': 0.0014384239, 'Neutral': 0.018574247, 'Positive': 0.9799873}","{'neg': 0.0, 'neu': 0.388, 'pos': 0.612, 'compound': 0.743}"
0,2023-02-14 17:29:30+00:00,TaylorLorenz,"Time and again, research shows, the news organizations that employ women journalists who are under assault turn against them, depriving them of career opportunities. Others leave the profession due to the relentless online hate. https://t.co/7srexQBeHA",1,107,22,time again research shows news organizations employ women journalists assault turn against them depriving career opportunities others leave profession due relentless online hate httpstcosrexqbeha,time again research shows news organizations employ women journalists assault turn against them depriving career opportunities others leave profession due relentless online hate httpstcosrexqbeha,"('Negative', -0.4625)","{'Negative': 0.91618747, 'Neutral': 0.07959553, 'Positive': 0.004217041}","{'neg': 0.349, 'neu': 0.537, 'pos': 0.113, 'compound': -0.836}"
0,2023-02-14 17:27:39+00:00,Craig_1_1_7,"@TaylorLorenz @nypost You clearly care since you were so wound up by a meme account. What's the matter, daddy can't wipe all the crap you post anymore on Elon's twitter? https://t.co/LkZ4t2wMVc",0,3,0,taylorlorenz nypost you clearly care since wound meme account whats matter daddy cant wipe crap post anymore elons twitter httpstcolkztwmvc,taylorlorenz nypost you clearly care since wound meme account whats matter daddy cant wipe crap post anymore elons twitter httpstcolkztwmvc,"('Negative', -0.35000000000000003)","{'Negative': 0.8834009, 'Neutral': 0.10713195, 'Positive': 0.009467173}","{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.8011}"
0,2023-02-14 17:26:01+00:00,TaylorLorenz,"I interviewed 13 women journalists around the world about the effect hate &amp; smear campaigns have had on their careers

These campaigns are a serious threat to press freedom globally.
https://t.co/7srexQBeHA",1,149,35,i interviewed women journalists around world effect hate amp smear campaigns careers these campaigns serious threat press freedom globally httpstcosrexqbeha,i interviewed women journalists around world effect hate amp smear campaigns careers these campaigns serious threat press freedom globally httpstcosrexqbeha,"('Negative', -0.37777777777777777)","{'Negative': 0.8940188, 'Neutral': 0.102010876, 'Positive': 0.0039703255}","{'neg': 0.375, 'neu': 0.481, 'pos': 0.144, 'compound': -0.6908}"
0,2023-02-14 17:24:09+00:00,TaylorLorenz,"Online smear campaigns inflict very real psychological injury on women journalists, they chill public interest journalism, kill women’s careers, and deprive society of important voices and perspectives. https://t.co/7srexQBeHA",1,109,27,online smear campaigns inflict real psychological injury women journalists chill public interest journalism kill women’s careers deprive society important voices perspectives httpstcosrexqbeha,online smear campaigns inflict real psychological injury women journalists chill public interest journalism kill women’s careers deprive society important voices perspectives httpstcosrexqbeha,"('Positive', 0.13333333333333333)","{'Negative': 0.9354294, 'Neutral': 0.061160576, 'Positive': 0.0034100462}","{'neg': 0.386, 'neu': 0.472, 'pos': 0.142, 'compound': -0.8519}"
0,2023-02-14 17:23:12+00:00,TaylorLorenz,"Online abuse aids and abets impunity for crimes against journalists, including physical assault and murder. It is designed to silence, humiliate, and discredit women who are doing some of the most important work holding power to account https://t.co/7srexQBeHA",1,132,29,online abuse aids abets impunity crimes against journalists including physical assault murder it designed silence humiliate discredit women important work holding power account httpstcosrexqbeha,online abuse aids abets impunity crimes against journalists including physical assault murder it designed silence humiliate discredit women important work holding power account httpstcosrexqbeha,"('Positive', 0.2)","{'Negative': 0.9024883, 'Neutral': 0.09384096, 'Positive': 0.0036707392}","{'neg': 0.438, 'neu': 0.514, 'pos': 0.049, 'compound': -0.9468}"
0,2023-02-14 17:14:29+00:00,WVdigger22,@TaylorLorenz https://t.co/5KosBkjmGU,0,0,0,taylorlorenz httpstcokosbkjmgu,taylorlorenz httpstcokosbkjmgu,"('Neutral', 0.0)","{'Negative': 0.083941065, 'Neutral': 0.8707877, 'Positive': 0.045271248}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-14 17:14:08+00:00,WVdigger22,@TaylorLorenz https://t.co/9DaFAHP1sA,0,0,0,taylorlorenz httpstcodafahsa,taylorlorenz httpstcodafahsa,"('Neutral', 0.0)","{'Negative': 0.070311405, 'Neutral': 0.88442564, 'Positive': 0.04526306}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-14 17:13:49+00:00,WVdigger22,@TaylorLorenz https://t.co/HxaXPG9Psz,0,0,0,taylorlorenz httpstcohxaxpgpsz,taylorlorenz httpstcohxaxpgpsz,"('Neutral', 0.0)","{'Negative': 0.06687467, 'Neutral': 0.88606524, 'Positive': 0.04706005}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-14 17:13:29+00:00,WVdigger22,@TaylorLorenz https://t.co/0Huwbe4Tzr,0,0,0,taylorlorenz httpstcohuwbetzr,taylorlorenz httpstcohuwbetzr,"('Neutral', 0.0)","{'Negative': 0.07452141, 'Neutral': 0.87624645, 'Positive': 0.04923209}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-14 17:13:14+00:00,WVdigger22,@TaylorLorenz https://t.co/7CHjACmBVg,0,0,0,taylorlorenz httpstcochjacmbvg,taylorlorenz httpstcochjacmbvg,"('Neutral', 0.0)","{'Negative': 0.081037074, 'Neutral': 0.87090063, 'Positive': 0.048062272}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-14 17:12:57+00:00,WVdigger22,@TaylorLorenz https://t.co/ZYTwMwS2Pm,0,0,0,taylorlorenz httpstcozytwmwspm,taylorlorenz httpstcozytwmwspm,"('Neutral', 0.0)","{'Negative': 0.06954955, 'Neutral': 0.8774736, 'Positive': 0.052976828}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-14 17:12:42+00:00,WVdigger22,@TaylorLorenz https://t.co/urrIpaL498,0,0,0,taylorlorenz httpstcourripal,taylorlorenz httpstcourripal,"('Neutral', 0.0)","{'Negative': 0.07683946, 'Neutral': 0.8724801, 'Positive': 0.050680507}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
0,2023-02-14 17:12:21+00:00,WVdigger22,@TaylorLorenz https://t.co/9rhlNcN4oi,0,0,0,taylorlorenz httpstcorhlncnoi,taylorlorenz httpstcorhlncnoi,"('Neutral', 0.0)","{'Negative': 0.083297275, 'Neutral': 0.8762912, 'Positive': 0.040411487}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
